X,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
5573,Brighton East,174 South Rd,3,h,1680000,SP,Buxton,12/8/2017,10.3,3187,3,1,2,605,181,1920,Bayside,-37.93063,145.01314,Southern Metropolitan,6938
5574,Brighton East,3/87 Thomas St,2,u,890000,S,Hodges,12/8/2017,10.3,3187,2,1,2,275,106,1970,Bayside,-37.91106,145.02394,Southern Metropolitan,6938
5575,Broadmeadows,38 Stanhope St,3,h,632000,S,Ray,12/8/2017,14,3047,3,1,4,697,100,1960,Hume,-37.68557,144.93156,Northern Metropolitan,4294
5576,Brunswick,26 MacFarland St,3,h,1310000,S,Nelson,12/8/2017,5.2,3056,3,1,1,302,91,1910,Moreland,-37.76085,144.95834,Northern Metropolitan,11918
5577,Brunswick West,11 Henderson St,4,h,1500000,VB,Jellis,12/8/2017,5.2,3055,4,2,3,444,256,1997,Moreland,-37.7628,144.94011,Northern Metropolitan,7082
5578,Bulleen,3 Coromandel Ct,4,h,1751000,S,Jellis,12/8/2017,10.8,3105,4,3,4,646,320,1998,Manningham,-37.77387,145.0889,Eastern Metropolitan,4480
5579,Bundoora,13 Cher Av,4,t,685000,S,Morrison,12/8/2017,12.1,3083,4,2,1,287,152,1990,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175
5580,Bundoora,22 Ebony Dr,4,h,725000,S,Barry,12/8/2017,12.1,3083,4,1,2,542,130,1980,Whittlesea,-37.68238,145.06432,Northern Metropolitan,10175
5581,Bundoora,6/70 Grange Bvd,2,t,505000,S,Barry,12/8/2017,12.1,3083,2,1,2,90,90,1995,Darebin,-37.70912,145.05181,Northern Metropolitan,10175
5582,Bundoora,23 Wisteria Dr,4,h,1253000,S,Ray,12/8/2017,12.1,3083,4,2,2,760,366,2000,Whittlesea,-37.67935,145.05728,Northern Metropolitan,10175
5583,Burwood,61 McCubbin St,4,h,1390000,SA,Fletchers,12/8/2017,10.4,3125,4,2,1,627,196,1950,Whitehorse,-37.85374,145.12459,Southern Metropolitan,5678
5584,Canterbury,3 Leeds St,4,h,2725000,SA,Kay,12/8/2017,8.4,3126,4,2,2,650,275,2006,Boroondara,-37.83057,145.08482,Southern Metropolitan,3265
5585,Caroline Springs,25 Coppin La,4,h,870000,S,Barry,12/8/2017,14.8,3023,4,2,2,463,307,2012,Melton,-37.73531,144.74335,Western Metropolitan,7719
5586,Carrum Downs,9 Talba Ct,3,h,552500,S,O'Brien,12/8/2017,34.9,3201,3,2,2,779,147,1988,Frankston,-38.11471,145.18248,South-Eastern Metropolitan,8060
5587,Caulfield North,75 Normanby Rd,4,h,1925000,PI,Marshall,12/8/2017,7.8,3161,4,2,2,494,176,1900,Glen Eira,-37.87206,145.03512,Southern Metropolitan,6923
5588,Chadstone,1/1 Dundee Av,4,h,995000,S,Woodards,12/8/2017,11.7,3148,4,2,1,402,131,1960,Monash,-37.88658,145.09297,Southern Metropolitan,3582
5589,Cheltenham,10 Jack Rd,4,h,1200000,PI,Barry,12/8/2017,17.9,3192,4,2,4,679,190,1960,Bayside,-37.96098,145.04275,Southern Metropolitan,9758
5590,Clarinda,10 Boree Av,4,h,1241000,S,Woodards,12/8/2017,17.5,3169,4,2,2,625,625,1950,Kingston,-37.92801,145.1057,South-Eastern Metropolitan,2727
5591,Clayton,56 Eva St,4,h,1250000,SP,Ray,12/8/2017,16.7,3168,4,1,1,711,96,1960,Monash,-37.9255,145.11331,South-Eastern Metropolitan,5837
5592,Clayton,2/46 Jaguar Dr,3,h,729500,S,Nelson,12/8/2017,16.7,3168,3,1,1,270,218,1970,Monash,-37.92624,145.1321,South-Eastern Metropolitan,5837
5593,Collingwood,3/8 Forest St,2,u,560000,S,Jellis,12/8/2017,2,3066,2,1,1,0,60,1975,Yarra,-37.79627,144.99229,Northern Metropolitan,4553
5594,Craigieburn,16 Bottlebrush Rd,4,h,565000,S,Ray,12/8/2017,20.6,3064,4,2,2,482,207,2012,Hume,-37.57416,144.91269,Northern Metropolitan,15510
5595,Craigieburn,1 Consort Pl,4,h,615000,S,YPA,12/8/2017,20.6,3064,4,2,2,756,222,2001,Hume,-37.5729,144.93663,Northern Metropolitan,15510
5596,Craigieburn,40 Grove Rd,4,h,548000,SP,Stockdale,12/8/2017,20.6,3064,4,2,2,400,171,2010,Hume,-37.5951,144.9091,Northern Metropolitan,15510
5597,Craigieburn,12 Surrey Ct,3,h,716000,SP,Stockdale,12/8/2017,20.6,3064,3,2,6,1005,160,1995,Hume,-37.60574,144.92548,Northern Metropolitan,15510
5598,Croydon,57A Binbrook Dr,3,h,730000,SP,Fletchers,12/8/2017,23,3136,3,2,2,269,150,2007,Maroondah,-37.78499,145.2647,Eastern Metropolitan,11925
5599,Croydon North,45 Lyons Rd,3,h,766000,S,Jellis,12/8/2017,23,3136,3,2,2,507,128,1960,Maroondah,-37.76572,145.28915,Eastern Metropolitan,2985
5600,Deepdene,1/5 Leonard St,4,t,1680000,S,Fletchers,12/8/2017,7.9,3103,4,2,1,254,172,1995,Boroondara,-37.81007,145.06792,Southern Metropolitan,892
5601,Delahey,7 Alexander Cl,3,h,475000,S,YPA,12/8/2017,18,3037,3,2,2,358,106,1990,Brimbank,-37.7145,144.77132,Western Metropolitan,2898
5602,Diamond Creek,11 Wayland Ct,3,h,815000,S,Morrison,12/8/2017,21.8,3089,3,2,3,790,135,1980,Nillumbik,-37.66529,145.15363,Northern Victoria,4258
5603,Diggers Rest,6 Tame St,6,h,615000,S,Leading,12/8/2017,27.7,3427,6,3,1,850,254,1980,Melton,-37.62856,144.71825,Western Metropolitan,1184
5604,Donvale,30 Leslie St,5,h,1328000,S,Jellis,12/8/2017,16.1,3111,5,3,3,785,252,1980,Manningham,-37.78148,145.17818,Eastern Metropolitan,4790
5605,East Melbourne,502/1 Powlett St,2,u,1300000,SP,Caine,12/8/2017,1.3,3002,2,2,1,997,92,2001,Melbourne,-37.8161,144.98494,Northern Metropolitan,3040
5606,Eltham,17/1336 Main Rd,4,h,762000,S,Jellis,12/8/2017,18,3095,4,2,2,573,180,1980,Nillumbik,-37.70477,145.16552,Eastern Metropolitan,6990
5607,Eltham North,4 Colric Pl,3,h,9.00E+05,S,Fletchers,12/8/2017,18,3095,3,2,2,812,129,1980,Nillumbik,-37.70577,145.1316,Eastern Metropolitan,2346
5608,Elwood,4 Kendall St,4,h,3175000,S,Marshall,12/8/2017,7.2,3184,4,2,3,558,174,1900,Port Phillip,-37.88014,144.99347,Southern Metropolitan,8989
5609,Elwood,12/37 Tennyson St,2,u,520000,S,Biggin,12/8/2017,7.2,3184,2,1,1,3256,74,1970,Port Phillip,-37.87594,144.98833,Southern Metropolitan,8989
5610,Essendon,11 Banchory St,4,h,2165000,S,Nelson,12/8/2017,7.5,3040,4,2,3,951,238,1930,Moonee Valley,-37.74997,144.90752,Western Metropolitan,9264
5611,Essendon,25 Hesleden St,5,h,2050000,PI,Bullen,12/8/2017,7.5,3040,5,3,3,663,419,1930,Moonee Valley,-37.74351,144.92174,Western Metropolitan,9264
5612,Essendon,32 Roberts St,4,h,1500000,S,Nelson,12/8/2017,7.5,3040,4,2,2,465,148,1940,Moonee Valley,-37.75178,144.89876,Western Metropolitan,9264
5613,Fitzroy,302/424 Gore St,1,u,545000,S,Jellis,12/8/2017,2.1,3065,1,1,1,1730,60,2011,Yarra,-37.79636,144.98394,Northern Metropolitan,5825
5614,Fitzroy North,40 Newry St,3,h,1705000,S,Nelson,12/8/2017,3.6,3068,3,1,1,139,116,1900,Yarra,-37.79068,144.97824,Northern Metropolitan,6244
5615,Flemington,25 Elm St,3,h,1220000,SP,Nelson,12/8/2017,3.4,3031,3,1,1,293,104,1900,Moonee Valley,-37.78446,144.92797,Northern Metropolitan,3593
5616,Footscray,101/26 Beaurepaire Pde,2,u,455000,SP,Jas,12/8/2017,5.1,3011,2,1,1,0,62,2015,Maribyrnong,-37.79975,144.88368,Western Metropolitan,7570
5617,Footscray,12/26 Park St,2,t,575000,SA,Nelson,12/8/2017,5.1,3011,2,2,1,88,94.5,2000,Maribyrnong,-37.78872,144.88891,Western Metropolitan,7570
5618,Gisborne,42 Kilmore Rd,3,h,775000,S,Raine,12/8/2017,45.9,3437,3,2,4,1290,231,1988,Macedon Ranges,-37.48381,144.60052,Northern Victoria,3376
5619,Gladstone Park,245 Carrick Dr,3,h,629000,SP,Barry,12/8/2017,12.9,3043,3,1,2,552,136,1980,Hume,-37.68641,144.89826,Western Metropolitan,3285
5620,Glen Iris,26 Audrey Cr,5,h,3400000,S,Marshall,12/8/2017,7.3,3146,5,3,2,720,392,1950,Boroondara,-37.85875,145.07978,Southern Metropolitan,10412
5621,Glen Iris,11/1419 High St,1,u,320000,VB,Jellis,12/8/2017,7.3,3146,1,1,0,0,49,1960,Stonnington,-37.85852,145.04547,Southern Metropolitan,10412
5622,Glen Iris,15 Renwick St,4,h,2165000,S,Marshall,12/8/2017,7.3,3146,4,3,2,409,255,2016,Boroondara,-37.852,145.07321,Southern Metropolitan,10412
5623,Glen Iris,5/31 Yeovil Rd,2,u,851000,S,Marshall,12/8/2017,7.3,3146,2,1,1,100,87,1960,Boroondara,-37.85258,145.08589,Southern Metropolitan,10412
5624,Glen Waverley,42 Caithness Cr,3,h,1311000,S,Harcourts,12/8/2017,16.7,3150,3,2,1,853,28,1972,Monash,-37.88984,145.18016,Eastern Metropolitan,15321
5625,Glenroy,4/10 Gladstone Pde,2,u,565000,SP,Nelson,12/8/2017,11.2,3046,2,1,2,193,105,1995,Moreland,-37.70612,144.9144,Northern Metropolitan,8870
5626,Glenroy,111 Loongana Av,3,h,770000,PI,Barry,12/8/2017,11.2,3046,3,1,2,604,132,1960,Moreland,-37.70855,144.90441,Northern Metropolitan,8870
5627,Greensborough,55 Booyan Cr,3,h,714000,S,Barry,12/8/2017,16.1,3088,3,1,1,594,95,1993,Nillumbik,-37.69039,145.09753,Northern Metropolitan,8524
5628,Greensborough,142 Elder St,3,h,815000,S,Nelson,12/8/2017,16.1,3088,3,2,2,609,168,1980,Banyule,-37.71636,145.09792,Northern Metropolitan,8524
5629,Hampton East,68 Spring Rd,3,h,1345000,SA,Buxton,12/8/2017,13.8,3188,3,1,1,587,131,1950,Bayside,-37.94087,145.03366,Southern Metropolitan,2356
5630,Hawthorn,9/454 Burwood Rd,1,u,420000,S,hockingstuart,12/8/2017,5.3,3122,1,1,1,0,47,2004,Boroondara,-37.82334,145.04015,Southern Metropolitan,11308
5631,Hawthorn,5 Connell St,2,h,1857000,S,Jellis,12/8/2017,5.3,3122,2,1,1,230,116.65,1890,Boroondara,-37.81813,145.02295,Southern Metropolitan,11308
5632,Hawthorn,10 Through St,3,h,1425000,VB,Jellis,12/8/2017,5.3,3122,3,1,1,333,108,1930,Boroondara,-37.82737,145.02971,Southern Metropolitan,11308
5633,Hawthorn,13 Violet Gr,3,h,1910000,S,Jellis,12/8/2017,5.3,3122,3,2,2,242,165,1990,Boroondara,-37.82834,145.03937,Southern Metropolitan,11308
5634,Hawthorn,3/20 Yarra Gr,3,h,1485000,S,Marshall,12/8/2017,5.3,3122,3,2,2,0,139,1975,Boroondara,-37.82452,145.02204,Southern Metropolitan,11308
5635,Hawthorn East,2/23 Harold St,1,u,505000,SP,Noel,12/8/2017,6.2,3123,1,1,1,0,52,1960,Boroondara,-37.82742,145.05324,Southern Metropolitan,6482
5636,Heathmont,23 Viviani Cr,3,h,912000,S,Ray,12/8/2017,21.3,3135,3,2,2,471,144,1965,Maroondah,-37.82996,145.24311,Eastern Metropolitan,3794
5637,Heidelberg,8/75 Hawdon St,2,u,450000,VB,Mason,12/8/2017,8.9,3084,2,1,0,2020,68,1998,Banyule,-37.75692,145.06426,Eastern Metropolitan,2890
5638,Heidelberg Heights,97 Edwin St,4,h,1645000,PI,Fletchers,12/8/2017,8.8,3081,4,2,4,596,120,1930,Banyule,-37.75008,145.05051,Eastern Metropolitan,2947
5639,Hillside,96 Glenbruar Dr,4,h,580000,SP,YPA,12/8/2017,18,3037,4,2,2,600,174,2002,Melton,-37.6844,144.75595,Western Metropolitan,5556
5640,Hughesdale,10 Bowen St,4,h,1570000,VB,Barry,12/8/2017,12.3,3166,4,2,1,455,170,1900,Monash,-37.9016,145.08294,Southern Metropolitan,3145
5641,Hurstbridge,40 Anzac Av,5,h,790000,S,Mason,12/8/2017,26.1,3099,5,2,2,1034,225,1985,Nillumbik,-37.63826,145.1991,Northern Victoria,1345
5642,Jacana,47 Lorraine Cr,3,h,550000,SP,Morrison,12/8/2017,14,3047,3,1,2,704,94,1950,Hume,-37.6845,144.90761,Northern Metropolitan,851
5643,Kensington,33 Kensington Rd,3,h,1225000,SP,Nelson,12/8/2017,3.4,3031,3,2,2,223,122,1940,Melbourne,-37.79496,144.92659,Northern Metropolitan,5263
5644,Kew,56 Hartington St,3,h,1510000,PI,Marshall,12/8/2017,5.4,3101,3,1,2,446,115,1960,Boroondara,-37.79855,145.04493,Southern Metropolitan,10331
5645,Kew,3/33 Parkhill Rd,3,t,1007000,S,Nelson,12/8/2017,5.4,3101,3,2,1,0,114,1977,Boroondara,-37.80495,145.04949,Southern Metropolitan,10331
5646,Kew,3/32 Wimba Av,2,u,860000,VB,Jellis,12/8/2017,5.4,3101,2,2,1,0,108,1950,Boroondara,-37.80593,145.05121,Southern Metropolitan,10331
5647,Kingsville,3/14 Edgar St,3,u,570000,VB,Jas,12/8/2017,6.4,3012,3,1,1,118,86,1970,Maribyrnong,-37.80857,144.87682,Western Metropolitan,1808
5648,Kingsville,182 Williamstown Rd,3,h,9.00E+05,SP,Jas,12/8/2017,6.4,3012,3,1,1,275,11,1936,Maribyrnong,-37.81167,144.88346,Western Metropolitan,1808
5649,Kurunjang,17 Narebar Ct,4,h,345000,S,Reliance,12/8/2017,31.7,3337,4,1,0,651,150,2000,Melton,-37.67028,144.59455,Northern Victoria,3553
5650,Maidstone,3/25 Cathcart St,2,t,642500,S,Biggin,12/8/2017,6.4,3012,2,2,1,126,95,2015,Maribyrnong,-37.78458,144.88106,Western Metropolitan,3873
5651,Maidstone,16A Madden St,3,h,798000,PI,Biggin,12/8/2017,6.4,3012,3,2,2,159,152,2010,Maribyrnong,-37.78974,144.88143,Western Metropolitan,3873
5652,Maidstone,3/13 Winston St,3,t,710000,PI,Jas,12/8/2017,6.4,3012,3,2,2,186,134.6,2011,Maribyrnong,-37.78559,144.86483,Western Metropolitan,3873
5653,Malvern,20 Coonil Cr,4,h,4050000,S,Hodges,12/8/2017,5.9,3144,4,3,2,787,282,1915,Stonnington,-37.86044,145.0335,Southern Metropolitan,4675
5654,Malvern,1219 Malvern Rd,3,h,1650000,S,Marshall,12/8/2017,5.9,3144,3,1,2,354,117,1880,Stonnington,-37.85189,145.03335,Southern Metropolitan,4675
5655,Malvern,30 Warner St,3,h,2020000,PI,Marshall,12/8/2017,5.9,3144,3,2,2,400,216,2007,Stonnington,-37.85183,145.03863,Southern Metropolitan,4675
5656,Malvern East,431 Wattletree Rd,3,h,2500000,PI,Jellis,12/8/2017,8.4,3145,3,3,3,1011,206,1925,Stonnington,-37.8652,145.05248,Southern Metropolitan,8801
5657,Malvern East,641 Waverley Rd,3,h,2500000,VB,RT,12/8/2017,8.4,3145,3,1,2,1128,110,1950,Stonnington,-37.87923,145.08955,Southern Metropolitan,8801
5658,Maribyrnong,13 Cedar Dr,3,h,1200000,SP,Biggin,12/8/2017,4.3,3032,3,2,2,352,204,1997,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918
5659,Maribyrnong,2/10 Pridham St,3,t,940000,S,Biggin,12/8/2017,4.3,3032,3,2,2,366,183.84,2012,Maribyrnong,-37.7816,144.88999,Western Metropolitan,4918
5660,McKinnon,41 McKinnon Rd,2,h,1200000,SP,Buxton,12/8/2017,11.4,3204,2,1,2,397,96,1940,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2397
5661,Melton West,7 Haywood Gr,4,h,6.00E+05,S,hockingstuart,12/8/2017,31.7,3337,4,2,2,935,210,2005,Melton,-37.68503,144.54237,Northern Victoria,6065
5662,Mentone,5 Napier St,4,h,2025000,S,Greg,12/8/2017,20,3194,4,2,2,408,274,2010,Kingston,-37.98707,145.0609,South-Eastern Metropolitan,6162
5663,Mernda,4 Vasari Gdns,4,h,630000,S,Love,12/8/2017,25.9,3754,4,2,2,475,220,2012,Whittlesea,-37.606,145.08785,Northern Metropolitan,5812
5664,Moonee Ponds,39 Taylor St,3,h,1225000,VB,Jellis,12/8/2017,6.2,3039,3,2,2,674,141,1920,Moonee Valley,-37.76389,144.9185,Western Metropolitan,6232
5665,Mordialloc,8 Ashmore Av,4,h,1800000,SP,Buxton,12/8/2017,21.5,3195,4,2,2,656,303,1950,Kingston,-38.00119,145.08589,South-Eastern Metropolitan,3650
5666,Mount Waverley,1/37 Bennett Av,3,t,9.00E+05,SA,Fletchers,12/8/2017,14.2,3149,3,2,2,344,3,2000,Monash,-37.85991,145.14523,Eastern Metropolitan,13366
5667,Mount Waverley,44 William St,5,h,2558000,S,McGrath,12/8/2017,14.2,3149,5,5,2,667,431,2015,Monash,-37.88007,145.12328,Eastern Metropolitan,13366
5668,Newport,5/13 Liley St,3,t,730000,S,Williams,12/8/2017,6.2,3015,3,2,2,200,126.7,2005,Hobsons Bay,-37.85134,144.88636,Western Metropolitan,5498
5669,Niddrie,45 Muriel St,3,h,1230000,S,Barry,12/8/2017,10.4,3042,3,2,1,324,207,2016,Moonee Valley,-37.7431,144.88722,Western Metropolitan,2291
5670,Oakleigh South,3/6 Reid St,2,u,601000,SP,Ray,12/8/2017,15.5,3167,2,1,1,0,62,1980,Monash,-37.91061,145.0862,South-Eastern Metropolitan,3692
5671,Ormond,22/30 Lillimur Rd,1,u,370000,S,Woodards,12/8/2017,11.4,3204,1,1,1,2029,54,2009,Glen Eira,-37.90143,145.04184,Southern Metropolitan,3578
5672,Pascoe Vale,1/22 Archibald St,3,t,9.00E+05,S,Nelson,12/8/2017,8.5,3044,3,2,1,0,149,2014,Moreland,-37.72882,144.93301,Northern Metropolitan,7485
5673,Pascoe Vale,2/566 Pascoe Vale Rd,1,u,257500,S,Brad,12/8/2017,8.5,3044,1,1,1,0,35,1970,Moreland,-37.7237,144.92232,Northern Metropolitan,7485
5674,Pascoe Vale,4/566 Pascoe Vale Rd,1,u,257500,S,Brad,12/8/2017,8.5,3044,1,1,1,995,35,1970,Moreland,-37.7237,144.92232,Northern Metropolitan,7485
5675,Pascoe Vale,17 Valerie St,3,h,1114000,S,Brad,12/8/2017,8.5,3044,3,2,2,256,190,2017,Moreland,-37.72034,144.93788,Northern Metropolitan,7485
5676,Point Cook,4 Hewett Dr,3,h,520000,SP,LJ,12/8/2017,14.7,3030,3,2,2,312,185,2014,Wyndham,-37.89273,144.72559,Western Metropolitan,15542
5677,Port Melbourne,305/38 Nott St,2,u,760000,S,Chisholm,12/8/2017,3.5,3207,2,2,1,0,77,2013,Port Phillip,-37.84158,144.93809,Southern Metropolitan,8648
5678,Prahran,19 Airlie Av,4,h,2635000,S,Jellis,12/8/2017,4.6,3181,4,2,2,401,154,1910,Stonnington,-37.85565,145.00839,Southern Metropolitan,7717
5679,Prahran,95 Chomley St,2,h,1250000,S,Biggin,12/8/2017,4.6,3181,2,1,0,192,100,1910,Stonnington,-37.85562,145.00571,Southern Metropolitan,7717
5680,Prahran,4/24 Grandview Gr,1,u,4.00E+05,VB,hockingstuart,12/8/2017,4.6,3181,1,1,2,0,50,1960,Stonnington,-37.85126,145.00832,Southern Metropolitan,7717
5681,Prahran,8 Linden Ct,4,h,4200000,S,Marshall,12/8/2017,4.6,3181,4,2,2,787,275,1930,Stonnington,-37.85768,145.00254,Southern Metropolitan,7717
5682,Prahran,20/20 St Edmonds Rd,2,u,626000,S,hockingstuart,12/8/2017,4.6,3181,2,1,2,0,78,2000,Stonnington,-37.85059,144.99188,Southern Metropolitan,7717
5683,Preston,66 McNamara St,4,h,1148000,S,Nelson,12/8/2017,8.4,3072,4,1,2,552,140,1940,Darebin,-37.72879,144.98538,Northern Metropolitan,14577
5684,Reservoir,13 Clinnick St,3,h,935000,S,Nelson,12/8/2017,12,3073,3,1,2,529,99,1960,Darebin,-37.72017,144.99873,Northern Metropolitan,21650
5685,Reservoir,22 Dyson St,3,h,510000,S,Stockdale,12/8/2017,12,3073,3,2,2,292,119,1950,Darebin,-37.71331,144.9871,Northern Metropolitan,21650
5686,Reservoir,13 Nutwood St,4,h,755000,SP,Ray,12/8/2017,12,3073,4,2,2,479,157,1995,Darebin,-37.70952,145.033,Northern Metropolitan,21650
5687,Reservoir,52 Powell St,4,h,1200000,S,Nelson,12/8/2017,12,3073,4,2,2,499,260,1940,Darebin,-37.72614,144.99892,Northern Metropolitan,21650
5688,Ringwood,6A Heather Gr,3,h,8.00E+05,S,RW,12/8/2017,19.9,3134,3,2,1,461,133,2005,Maroondah,-37.82536,145.22228,Eastern Metropolitan,7785
5689,Rosanna,7 Pilgrim Ct,5,h,1170000,S,Miles,12/8/2017,8.9,3084,5,3,3,694,210,1975,Banyule,-37.73968,145.07973,Eastern Metropolitan,3540
5690,Scoresby,5 Drysdale Ct,3,h,870000,SP,hockingstuart,12/8/2017,22.2,3179,3,2,2,590,151,1981,Knox,-37.89628,145.22294,Eastern Metropolitan,2206
5691,South Melbourne,426 Dorcas St,4,h,1800000,VB,Greg,12/8/2017,1.9,3205,4,3,1,153,93,1900,Port Phillip,-37.83591,144.94963,Southern Metropolitan,5943
5692,South Morang,15 Vincent Dr,4,h,485000,S,Love,12/8/2017,20.5,3752,4,2,2,196,163,2008,Whittlesea,-37.63873,145.07805,Northern Metropolitan,7969
5693,South Yarra,2/1 Alexandra Av,2,u,1350000,S,Kay,12/8/2017,2.7,3141,2,2,1,0,109,1930,Melbourne,-37.82863,144.98514,Southern Metropolitan,14887
5694,South Yarra,10/20 Cromwell Rd,1,u,410000,PI,Jellis,12/8/2017,2.7,3141,1,1,1,0,50,1960,Stonnington,-37.8446,145.00018,Southern Metropolitan,14887
5695,St Kilda,12/14 Chapel St,2,u,701000,SP,McGrath,12/8/2017,5,3182,2,1,0,0,107,1950,Port Phillip,-37.86257,144.99161,Southern Metropolitan,13240
5696,St Kilda,48 Greeves St,4,h,1600000,VB,Gary,12/8/2017,5,3182,4,2,3,613,160,1910,Port Phillip,-37.86667,144.98324,Southern Metropolitan,13240
5697,Strathmore,78 Bulla Rd,7,h,2.00E+06,SP,Nelson,12/8/2017,8.2,3041,7,3,4,608,355,1999,Moonee Valley,-37.73681,144.90587,Western Metropolitan,3284
5698,Strathmore,5 Kilburn St,4,h,1610000,S,Considine,12/8/2017,8.2,3041,4,3,2,861,274,1955,Moonee Valley,-37.73154,144.92243,Western Metropolitan,3284
5699,Sunshine,75 Duke St,3,h,7.00E+05,SP,S&L,12/8/2017,10.5,3020,3,2,1,485,130,1950,Brimbank,-37.78703,144.84569,Western Metropolitan,3755
5700,Sunshine,80 Wright St,2,h,615000,SP,Barry,12/8/2017,10.5,3020,2,1,0,418,94,1940,Brimbank,-37.79595,144.83206,Western Metropolitan,3755
5701,Surrey Hills,37 Newton St,5,h,2400000,VB,Fletchers,12/8/2017,10.2,3127,5,3,2,593,309,2016,Whitehorse,-37.83199,145.10877,Southern Metropolitan,5457
5702,Tarneit,37 Tyler Cr,4,h,505000,SP,Purplebricks,12/8/2017,18.4,3029,4,2,2,498,167,2010,Wyndham,-37.84267,144.65407,Western Metropolitan,10160
5703,Tarneit,4 Welford St,4,h,560000,SP,Reliance,12/8/2017,18.4,3029,4,2,2,452,159,2009,Wyndham,-37.83851,144.6887,Western Metropolitan,10160
5704,Templestowe,67 Hawtin St,4,h,1205000,S,Barry,12/8/2017,15.5,3106,4,2,2,646,167,1980,Manningham,-37.75807,145.13478,Eastern Metropolitan,6202
5705,Templestowe,270 Serpells Rd,5,h,1750000,PI,Ray,12/8/2017,15.5,3106,5,3,2,787,334,1990,Manningham,-37.76873,145.15894,Eastern Metropolitan,6202
5706,Templestowe Lower,53 Fyfe Dr,5,h,1410000,PI,Barry,12/8/2017,12.4,3107,5,2,2,648,250,1975,Manningham,-37.77033,145.1214,Eastern Metropolitan,5420
5707,Thomastown,5 Natalie Ct,3,h,670000,S,HAR,12/8/2017,15.3,3074,3,2,2,541,121,1980,Whittlesea,-37.67231,145.00556,Northern Metropolitan,7955
5708,Toorak,3/716 Orrong Rd,3,u,1860000,S,Scott,12/8/2017,4.1,3142,3,2,2,0,176,1930,Stonnington,-37.8404,145.01425,Southern Metropolitan,7217
5709,Toorak,6/14 Woorigoleen Rd,3,u,1350000,PI,Castran,12/8/2017,4.1,3142,3,2,1,187,133,1940,Stonnington,-37.84297,145.01819,Southern Metropolitan,7217
5710,Vermont,11 Manhattan Sq,4,h,980000,S,hockingstuart,12/8/2017,17.2,3133,4,2,0,539,192,1978,Whitehorse,-37.83459,145.21264,Eastern Metropolitan,4181
5711,Werribee,3 Argyle Cr,4,h,455000,S,Ray,12/8/2017,14.7,3030,4,1,4,534,101,1983,Wyndham,-37.88496,144.66332,Western Metropolitan,16166
5712,Werribee,24 Swallow St,3,h,455000,S,YPA,12/8/2017,14.7,3030,3,1,1,610,125,1980,Wyndham,-37.88632,144.67582,Western Metropolitan,16166
5713,West Footscray,18 Molesworth Ct,4,h,1276000,S,Jas,12/8/2017,6.4,3012,4,2,1,323,130,1945,Maribyrnong,-37.79429,144.87412,Western Metropolitan,5058
5714,Wheelers Hill,3 Jensen Ct,4,h,1157000,PI,Barry,12/8/2017,16.7,3150,4,2,2,752,162,1971,Monash,-37.91212,145.1793,South-Eastern Metropolitan,7392
5715,Wheelers Hill,19 Kooringa Cr,5,h,1100000,S,Barry,12/8/2017,16.7,3150,5,2,2,672,237,1970,Monash,-37.91299,145.1767,South-Eastern Metropolitan,7392
5716,Wyndham Vale,6 Melliodora Ct,4,h,5.00E+05,SP,YPA,12/8/2017,27.2,3024,4,2,1,512,179,2005,Wyndham,-37.87959,144.60977,Western Metropolitan,5262
5717,Yarraville,1/23 Bena St,4,h,1142000,PI,Nelson,12/8/2017,6.3,3013,4,3,2,234,176,2012,Maribyrnong,-37.81961,144.88132,Western Metropolitan,6543
5718,Yarraville,33A Severn St,2,h,780000,S,Sweeney,12/8/2017,6.3,3013,2,1,1,178,84,2013,Maribyrnong,-37.81481,144.88013,Western Metropolitan,6543
5719,Altona,35 Lowe Av,4,h,935000,SP,Barlow,15/07/2017,11,3018,4,2,2,629,180,1985,Hobsons Bay,-37.86027,144.82073,Western Metropolitan,5301
5720,Altona,65 Sargood St,3,t,815000,S,hockingstuart,15/07/2017,11,3018,3,2,2,159,130,2014,Hobsons Bay,-37.86472,144.82929,Western Metropolitan,5301
5721,Altona North,4/15 Stapley Cr,3,u,451500,SP,Barlow,15/07/2017,9.4,3025,3,1,1,180,88,1965,Hobsons Bay,-37.83648,144.86296,Western Metropolitan,5132
5722,Ascot Vale,24/157 Epsom Rd,3,u,825000,PI,McDonald,15/07/2017,4.3,3032,3,2,2,2905,164,2005,Moonee Valley,-37.78258,144.91694,Western Metropolitan,6567
5723,Ascot Vale,2/25 Harold St,2,u,425500,S,Brad,15/07/2017,4.3,3032,2,1,1,1727,82,1960,Moonee Valley,-37.77341,144.9013,Western Metropolitan,6567
5724,Ascot Vale,37 Roxburgh St,3,h,1306000,S,Jellis,15/07/2017,4.3,3032,3,1,0,199,126,1900,Moonee Valley,-37.77561,144.91695,Western Metropolitan,6567
5725,Ashwood,10 Kiewa St,3,h,1420000,S,Fletchers,15/07/2017,10.2,3147,3,1,1,726,130,1965,Monash,-37.86173,145.11074,Southern Metropolitan,2894
